Date,ExchangeRate,Currency
2009-06-24,1.4015,EUR
2009-06-25,1.3953,EUR
2009-06-26,1.4056,EUR
2009-06-29,1.4058,EUR
2009-06-30,1.402,EUR
2009-07-01,1.4186,EUR
2009-07-02,1.4018,EUR
2009-07-03,1.3991,EUR
2009-07-06,1.3938,EUR
2009-07-07,1.3965,EUR
2009-07-08,1.3852,EUR
2009-07-09,1.4026,EUR
2009-07-10,1.3926,EUR
2009-07-13,1.3973,EUR
2009-07-14,1.3971,EUR
2009-07-15,1.4116,EUR
2009-07-16,1.4115,EUR
2009-07-17,1.412,EUR
2009-07-20,1.4211,EUR
2009-07-21,1.4196,EUR
2009-07-22,1.422,EUR
2009-07-23,1.4266,EUR
2009-07-24,1.4213,EUR
2009-07-27,1.4212,EUR
2009-07-28,1.4215,EUR
2009-07-29,1.4033,EUR
2009-07-30,1.4066,EUR
2009-07-31,1.4279,EUR
2009-08-03,1.4416,EUR
2009-08-04,1.44,EUR
2009-08-05,1.4391,EUR
2009-08-06,1.4357,EUR
2009-08-07,1.418,EUR
2009-08-10,1.4143,EUR
2009-08-11,1.4141,EUR
2009-08-12,1.4215,EUR
2009-08-13,1.4283,EUR
2009-08-14,1.4216,EUR
2009-08-17,1.4088,EUR
2009-08-18,1.4075,EUR
2009-08-19,1.4262,EUR
2009-08-20,1.4235,EUR
2009-08-21,1.4305,EUR
2009-08-24,1.432,EUR
2009-08-25,1.435,EUR
2009-08-26,1.423,EUR
2009-08-27,1.4272,EUR
2009-08-28,1.4358,EUR
2009-08-31,1.4354,EUR
2009-09-01,1.4235,EUR
2009-09-02,1.4246,EUR
2009-09-03,1.4278,EUR
2009-09-04,1.4278,EUR
2009-09-08,1.4497,EUR
2009-09-09,1.4573,EUR
2009-09-10,1.4568,EUR
2009-09-11,1.4586,EUR
2009-09-14,1.4613,EUR
2009-09-15,1.4617,EUR
2009-09-16,1.4698,EUR
2009-09-17,1.4735,EUR
2009-09-18,1.4704,EUR
2009-09-21,1.4692,EUR
2009-09-22,1.4795,EUR
2009-09-23,1.4752,EUR
2009-09-24,1.4696,EUR
2009-09-25,1.4682,EUR
2009-09-28,1.465,EUR
2009-09-29,1.4553,EUR
2009-09-30,1.463,EUR
2009-10-01,1.4532,EUR
2009-10-02,1.459,EUR
2009-10-05,1.4647,EUR
2009-10-06,1.4744,EUR
2009-10-07,1.4675,EUR
2009-10-08,1.4777,EUR
2009-10-09,1.4715,EUR
2009-10-13,1.4839,EUR
2009-10-14,1.4899,EUR
2009-10-15,1.4945,EUR
2009-10-16,1.4889,EUR
2009-10-19,1.4947,EUR
2009-10-20,1.4905,EUR
2009-10-21,1.5009,EUR
2009-10-22,1.5003,EUR
2009-10-23,1.5029,EUR
2009-10-26,1.4941,EUR
2009-10-27,1.4821,EUR
2009-10-28,1.4763,EUR
2009-10-29,1.4819,EUR
2009-10-30,1.4755,EUR
2009-11-02,1.4828,EUR
2009-11-03,1.4658,EUR
2009-11-04,1.4836,EUR
2009-11-05,1.4857,EUR
2009-11-06,1.4835,EUR
2009-11-09,1.4999,EUR
2009-11-10,1.496,EUR
2009-11-12,1.4865,EUR
2009-11-13,1.4886,EUR
2009-11-16,1.4977,EUR
2009-11-17,1.483,EUR
2009-11-18,1.499,EUR
2009-11-19,1.4905,EUR
2009-11-20,1.487,EUR
2009-11-23,1.4968,EUR
2009-11-24,1.4937,EUR
2009-11-25,1.5085,EUR
2009-11-27,1.4963,EUR
2009-11-30,1.4994,EUR
2009-12-01,1.51,EUR
2009-12-02,1.5059,EUR
2009-12-03,1.5081,EUR
2009-12-04,1.4885,EUR
2009-12-07,1.482,EUR
2009-12-08,1.4741,EUR
2009-12-09,1.4725,EUR
2009-12-10,1.4716,EUR
2009-12-11,1.4601,EUR
2009-12-14,1.4645,EUR
2009-12-15,1.4514,EUR
2009-12-16,1.4577,EUR
2009-12-17,1.4317,EUR
2009-12-18,1.4281,EUR
2009-12-21,1.4319,EUR
2009-12-22,1.4243,EUR
2009-12-23,1.4341,EUR
2009-12-24,1.4367,EUR
2009-12-28,1.4392,EUR
2009-12-29,1.4356,EUR
2009-12-30,1.4316,EUR
2009-12-31,1.4332,EUR
2010-01-04,1.4419,EUR
2010-01-05,1.4402,EUR
2010-01-06,1.4404,EUR
2010-01-07,1.4314,EUR
2010-01-08,1.4357,EUR
2010-01-11,1.4536,EUR
2010-01-12,1.4523,EUR
2010-01-13,1.4492,EUR
2010-01-14,1.4478,EUR
2010-01-15,1.4376,EUR
2010-01-19,1.4269,EUR
2010-01-20,1.4094,EUR
2010-01-21,1.4106,EUR
2010-01-22,1.4154,EUR
2010-01-25,1.4146,EUR
2010-01-26,1.4063,EUR
2010-01-27,1.4053,EUR
2010-01-28,1.3993,EUR
2010-01-29,1.387,EUR
2010-02-01,1.3904,EUR
2010-02-02,1.3955,EUR
2010-02-03,1.3907,EUR
2010-02-04,1.3759,EUR
2010-02-05,1.3608,EUR
2010-02-08,1.3699,EUR
2010-02-09,1.3795,EUR
2010-02-10,1.3722,EUR
2010-02-11,1.364,EUR
2010-02-12,1.3625,EUR
2010-02-16,1.3742,EUR
2010-02-17,1.3623,EUR
2010-02-18,1.3563,EUR
2010-02-19,1.3538,EUR
2010-02-22,1.359,EUR
2010-02-23,1.3537,EUR
2010-02-24,1.3576,EUR
2010-02-25,1.3476,EUR
2010-02-26,1.366,EUR
2010-03-01,1.3516,EUR
2010-03-02,1.3564,EUR
2010-03-03,1.3731,EUR
2010-03-04,1.3571,EUR
2010-03-05,1.3608,EUR
2010-03-08,1.3613,EUR
2010-03-09,1.3586,EUR
2010-03-10,1.3658,EUR
2010-03-11,1.3674,EUR
2010-03-12,1.3753,EUR
2010-03-15,1.3652,EUR
2010-03-16,1.3758,EUR
2010-03-17,1.3739,EUR
2010-03-18,1.3603,EUR
2010-03-19,1.353,EUR
2010-03-22,1.3531,EUR
2010-03-23,1.3535,EUR
2010-03-24,1.3347,EUR
2010-03-25,1.3344,EUR
2010-03-26,1.3398,EUR
2010-03-29,1.3465,EUR
2010-03-30,1.3409,EUR
2010-03-31,1.3526,EUR
2010-04-01,1.3569,EUR
2010-04-02,1.3487,EUR
2010-04-05,1.3486,EUR
2010-04-06,1.3378,EUR
2010-04-07,1.3364,EUR
2010-04-08,1.336,EUR
2010-04-09,1.3468,EUR
2010-04-12,1.3587,EUR
2010-04-13,1.3592,EUR
2010-04-14,1.3666,EUR
2010-04-15,1.354,EUR
2010-04-16,1.3487,EUR
2010-04-19,1.3458,EUR
2010-04-20,1.3446,EUR
2010-04-21,1.3383,EUR
2010-04-22,1.3298,EUR
2010-04-23,1.336,EUR
2010-04-26,1.3336,EUR
2010-04-27,1.323,EUR
2010-04-28,1.313,EUR
2010-04-29,1.3243,EUR
2010-04-30,1.3302,EUR
2010-05-03,1.3183,EUR
2010-05-04,1.3037,EUR
2010-05-05,1.289,EUR
2010-05-06,1.2689,EUR
2010-05-07,1.2721,EUR
2010-05-10,1.2861,EUR
2010-05-11,1.2715,EUR
2010-05-12,1.2642,EUR
2010-05-13,1.2568,EUR
2010-05-14,1.239,EUR
2010-05-17,1.2299,EUR
2010-05-18,1.2358,EUR
2010-05-19,1.2317,EUR
2010-05-20,1.237,EUR
2010-05-21,1.2575,EUR
2010-05-24,1.2406,EUR
2010-05-25,1.2279,EUR
2010-05-26,1.2224,EUR
2010-05-27,1.237,EUR
2010-05-28,1.2369,EUR
2010-06-01,1.2266,EUR
2010-06-02,1.2206,EUR
2010-06-03,1.2193,EUR
2010-06-04,1.1998,EUR
2010-06-07,1.1959,EUR
2010-06-08,1.1995,EUR
2010-06-09,1.2045,EUR
2010-06-10,1.2111,EUR
2010-06-11,1.2077,EUR
2010-06-14,1.2277,EUR
2010-06-15,1.2327,EUR
2010-06-16,1.2323,EUR
2010-06-17,1.2365,EUR
2010-06-18,1.236,EUR
2010-06-21,1.2385,EUR
2010-06-22,1.2303,EUR
2010-06-23,1.231,EUR
2010-06-24,1.2288,EUR
2010-06-25,1.2332,EUR
2010-06-28,1.2316,EUR
2010-06-29,1.2187,EUR
2010-06-30,1.2291,EUR
2010-07-01,1.2464,EUR
2010-07-02,1.2577,EUR
2010-07-06,1.2646,EUR
2010-07-07,1.2594,EUR
2010-07-08,1.2683,EUR
2010-07-09,1.2639,EUR
2010-07-12,1.2573,EUR
2010-07-13,1.2719,EUR
2010-07-14,1.2755,EUR
2010-07-15,1.2893,EUR
2010-07-16,1.2919,EUR
2010-07-19,1.2963,EUR
2010-07-20,1.2905,EUR
2010-07-21,1.2818,EUR
2010-07-22,1.2903,EUR
2010-07-23,1.2874,EUR
2010-07-26,1.2983,EUR
2010-07-27,1.2983,EUR
2010-07-28,1.2998,EUR
2010-07-29,1.3064,EUR
2010-07-30,1.3069,EUR
2010-08-02,1.3174,EUR
2010-08-03,1.3239,EUR
2010-08-04,1.3158,EUR
2010-08-05,1.3157,EUR
2010-08-06,1.3282,EUR
2010-08-09,1.3241,EUR
2010-08-10,1.3095,EUR
2010-08-11,1.2899,EUR
2010-08-12,1.2866,EUR
2010-08-13,1.2767,EUR
2010-08-16,1.2838,EUR
2010-08-17,1.289,EUR
2010-08-18,1.2872,EUR
2010-08-19,1.2837,EUR
2010-08-20,1.2687,EUR
2010-08-23,1.2663,EUR
2010-08-24,1.2675,EUR
2010-08-25,1.2652,EUR
2010-08-26,1.2717,EUR
2010-08-27,1.2765,EUR
2010-08-30,1.2686,EUR
2010-08-31,1.2704,EUR
2010-09-01,1.2813,EUR
2010-09-02,1.2824,EUR
2010-09-03,1.2885,EUR
2010-09-07,1.2723,EUR
2010-09-08,1.2727,EUR
2010-09-09,1.2708,EUR
2010-09-10,1.2731,EUR
2010-09-13,1.289,EUR
2010-09-14,1.3014,EUR
2010-09-15,1.3008,EUR
2010-09-16,1.3079,EUR
2010-09-17,1.3046,EUR
2010-09-20,1.3074,EUR
2010-09-21,1.3136,EUR
2010-09-22,1.3385,EUR
2010-09-23,1.3344,EUR
2010-09-24,1.3476,EUR
2010-09-27,1.3475,EUR
2010-09-28,1.3583,EUR
2010-09-29,1.3638,EUR
2010-09-30,1.3601,EUR
2010-10-01,1.3754,EUR
2010-10-04,1.3688,EUR
2010-10-05,1.3834,EUR
2010-10-06,1.3924,EUR
2010-10-07,1.3921,EUR
2010-10-08,1.3923,EUR
2010-10-12,1.3846,EUR
2010-10-13,1.3964,EUR
2010-10-14,1.4066,EUR
2010-10-15,1.3998,EUR
2010-10-18,1.3978,EUR
2010-10-19,1.3827,EUR
2010-10-20,1.3949,EUR
2010-10-21,1.3973,EUR
2010-10-22,1.3904,EUR
2010-10-25,1.3986,EUR
2010-10-26,1.3873,EUR
2010-10-27,1.3788,EUR
2010-10-28,1.3929,EUR
2010-10-29,1.3894,EUR
2010-11-01,1.3888,EUR
2010-11-02,1.4026,EUR
2010-11-03,1.4014,EUR
2010-11-04,1.4224,EUR
2010-11-05,1.4033,EUR
2010-11-08,1.3927,EUR
2010-11-09,1.3865,EUR
2010-11-10,1.3728,EUR
2010-11-12,1.37,EUR
2010-11-15,1.3615,EUR
2010-11-16,1.3517,EUR
2010-11-17,1.3555,EUR
2010-11-18,1.3618,EUR
2010-11-19,1.3654,EUR
2010-11-22,1.3612,EUR
2010-11-23,1.3388,EUR
2010-11-24,1.335,EUR
2010-11-26,1.3243,EUR
2010-11-29,1.3092,EUR
2010-11-30,1.3036,EUR
2010-12-01,1.3149,EUR
2010-12-02,1.3228,EUR
2010-12-03,1.3367,EUR
2010-12-06,1.3275,EUR
2010-12-07,1.3323,EUR
2010-12-08,1.3242,EUR
2010-12-09,1.3206,EUR
2010-12-10,1.3242,EUR
2010-12-13,1.3389,EUR
2010-12-14,1.3395,EUR
2010-12-15,1.3306,EUR
2010-12-16,1.3206,EUR
2010-12-17,1.3155,EUR
2010-12-20,1.3124,EUR
2010-12-21,1.3131,EUR
2010-12-22,1.3089,EUR
2010-12-23,1.3101,EUR
2010-12-27,1.3146,EUR
2010-12-28,1.3122,EUR
2010-12-29,1.3183,EUR
2010-12-30,1.3269,EUR
2011-01-03,1.3371,EUR
2011-01-04,1.3306,EUR
2011-01-05,1.3171,EUR
2011-01-06,1.3027,EUR
2011-01-07,1.2944,EUR
2011-01-10,1.2945,EUR
2011-01-11,1.2978,EUR
2011-01-12,1.3066,EUR
2011-01-13,1.3364,EUR
2011-01-14,1.3328,EUR
2011-01-18,1.3399,EUR
2011-01-19,1.3495,EUR
2011-01-20,1.3443,EUR
2011-01-21,1.3581,EUR
2011-01-24,1.3653,EUR
2011-01-25,1.3644,EUR
2011-01-26,1.3688,EUR
2011-01-27,1.3688,EUR
2011-01-28,1.3607,EUR
2011-01-31,1.3715,EUR
2011-02-01,1.3793,EUR
2011-02-02,1.3779,EUR
2011-02-03,1.3654,EUR
2011-02-04,1.3584,EUR
2011-02-07,1.3557,EUR
2011-02-08,1.3687,EUR
2011-02-09,1.3688,EUR
2011-02-10,1.3637,EUR
2011-02-11,1.352,EUR
2011-02-14,1.3474,EUR
2011-02-15,1.3494,EUR
2011-02-16,1.3547,EUR
2011-02-17,1.3612,EUR
2011-02-18,1.3673,EUR
2011-02-22,1.3661,EUR
2011-02-23,1.3758,EUR
2011-02-24,1.3794,EUR
2011-02-25,1.3757,EUR
2011-02-28,1.3793,EUR
2011-03-01,1.3813,EUR
2011-03-02,1.3869,EUR
2011-03-03,1.3947,EUR
2011-03-04,1.3983,EUR
2011-03-07,1.3976,EUR
2011-03-08,1.3912,EUR
2011-03-09,1.3906,EUR
2011-03-10,1.3823,EUR
2011-03-11,1.3864,EUR
2011-03-14,1.3975,EUR
2011-03-15,1.3968,EUR
2011-03-16,1.3922,EUR
2011-03-17,1.4021,EUR
2011-03-18,1.4141,EUR
2011-03-21,1.4184,EUR
2011-03-22,1.4212,EUR
2011-03-23,1.4124,EUR
2011-03-24,1.42,EUR
2011-03-25,1.4144,EUR
2011-03-28,1.4104,EUR
2011-03-29,1.409,EUR
2011-03-30,1.4095,EUR
2011-03-31,1.4183,EUR
2011-04-01,1.4215,EUR
2011-04-04,1.4221,EUR
2011-04-05,1.423,EUR
2011-04-06,1.4333,EUR
2011-04-07,1.4287,EUR
2011-04-08,1.4437,EUR
2011-04-11,1.4454,EUR
2011-04-12,1.4455,EUR
2011-04-13,1.4477,EUR
2011-04-14,1.4464,EUR
2011-04-15,1.4443,EUR
2011-04-18,1.4211,EUR
2011-04-19,1.4319,EUR
2011-04-20,1.4513,EUR
2011-04-21,1.4585,EUR
2011-04-22,1.4545,EUR
2011-04-25,1.4576,EUR
2011-04-26,1.4625,EUR
2011-04-27,1.4659,EUR
2011-04-28,1.4785,EUR
2011-04-29,1.4821,EUR
2011-05-02,1.487,EUR
2011-05-03,1.4875,EUR
2011-05-04,1.4859,EUR
2011-05-05,1.4583,EUR
2011-05-06,1.4495,EUR
2011-05-09,1.4301,EUR
2011-05-10,1.4358,EUR
2011-05-11,1.4269,EUR
2011-05-12,1.4229,EUR
2011-05-13,1.4141,EUR
2011-05-16,1.4219,EUR
2011-05-17,1.4155,EUR
2011-05-18,1.427,EUR
2011-05-19,1.4254,EUR
2011-05-20,1.4172,EUR
2011-05-23,1.4015,EUR
2011-05-24,1.4107,EUR
2011-05-25,1.4102,EUR
2011-05-26,1.4088,EUR
2011-05-27,1.4287,EUR
2011-05-31,1.4376,EUR
2011-06-01,1.4431,EUR
2011-06-02,1.4426,EUR
2011-06-03,1.4604,EUR
2011-06-06,1.462,EUR
2011-06-07,1.4675,EUR
2011-06-08,1.4587,EUR
2011-06-09,1.4534,EUR
2011-06-10,1.4365,EUR
2011-06-13,1.4368,EUR
2011-06-14,1.4473,EUR
2011-06-15,1.4221,EUR
2011-06-16,1.4155,EUR
2011-06-17,1.4326,EUR
2011-06-20,1.432,EUR
2011-06-21,1.4399,EUR
2011-06-22,1.4403,EUR
2011-06-23,1.4166,EUR
2011-06-24,1.4189,EUR
2011-06-27,1.4282,EUR
2011-06-28,1.4368,EUR
2011-06-29,1.4428,EUR
2011-06-30,1.4523,EUR
2011-07-01,1.4508,EUR
2011-07-05,1.447,EUR
2011-07-06,1.4329,EUR
2011-07-07,1.4349,EUR
2011-07-08,1.4251,EUR
2011-07-11,1.4034,EUR
2011-07-12,1.4014,EUR
2011-07-13,1.4167,EUR
2011-07-14,1.4182,EUR
2011-07-15,1.4156,EUR
2011-07-18,1.4042,EUR
2011-07-19,1.4156,EUR
2011-07-20,1.4188,EUR
2011-07-21,1.4372,EUR
2011-07-22,1.4366,EUR
2011-07-25,1.4357,EUR
2011-07-26,1.4495,EUR
2011-07-27,1.4373,EUR
2011-07-28,1.4303,EUR
2011-07-29,1.4388,EUR
2011-08-01,1.4202,EUR
2011-08-02,1.4232,EUR
2011-08-03,1.432,EUR
2011-08-04,1.4158,EUR
2011-08-05,1.4158,EUR
2011-08-08,1.4241,EUR
2011-08-09,1.4242,EUR
2011-08-10,1.4193,EUR
2011-08-11,1.423,EUR
2011-08-12,1.4239,EUR
2011-08-15,1.4452,EUR
2011-08-16,1.4421,EUR
2011-08-17,1.4436,EUR
2011-08-18,1.432,EUR
2011-08-19,1.4408,EUR
2011-08-22,1.4384,EUR
2011-08-23,1.4431,EUR
2011-08-24,1.4402,EUR
2011-08-25,1.438,EUR
2011-08-26,1.4463,EUR
2011-08-29,1.451,EUR
2011-08-30,1.4435,EUR
2011-08-31,1.4406,EUR
2011-09-01,1.4283,EUR
2011-09-02,1.4203,EUR
2011-09-06,1.3999,EUR
2011-09-07,1.4058,EUR
2011-09-08,1.3947,EUR
2011-09-09,1.3666,EUR
2011-09-12,1.3635,EUR
2011-09-13,1.368,EUR
2011-09-14,1.371,EUR
2011-09-15,1.3858,EUR
2011-09-16,1.3783,EUR
2011-09-19,1.3636,EUR
2011-09-20,1.3697,EUR
2011-09-21,1.3724,EUR
2011-09-22,1.3446,EUR
2011-09-23,1.3518,EUR
2011-09-26,1.3516,EUR
2011-09-27,1.3606,EUR
2011-09-28,1.3628,EUR
2011-09-29,1.3639,EUR
2011-09-30,1.3449,EUR
2011-10-03,1.3281,EUR
2011-10-04,1.3294,EUR
2011-10-05,1.3328,EUR
2011-10-06,1.3408,EUR
2011-10-07,1.3512,EUR
2011-10-11,1.3657,EUR
2011-10-12,1.3805,EUR
2011-10-13,1.373,EUR
2011-10-14,1.3861,EUR
2011-10-17,1.377,EUR
2011-10-18,1.3719,EUR
2011-10-19,1.3775,EUR
2011-10-20,1.3672,EUR
2011-10-21,1.3873,EUR
2011-10-24,1.3932,EUR
2011-10-25,1.3911,EUR
2011-10-26,1.3838,EUR
2011-10-27,1.4172,EUR
2011-10-28,1.4164,EUR
2011-10-31,1.3947,EUR
2011-11-01,1.3676,EUR
2011-11-02,1.3803,EUR
2011-11-03,1.3744,EUR
2011-11-04,1.3761,EUR
2011-11-07,1.3744,EUR
2011-11-08,1.3785,EUR
2011-11-09,1.3596,EUR
2011-11-10,1.36,EUR
2011-11-14,1.3625,EUR
2011-11-15,1.3524,EUR
2011-11-16,1.3505,EUR
2011-11-17,1.3522,EUR
2011-11-18,1.3521,EUR
2011-11-21,1.3525,EUR
2011-11-22,1.35,EUR
2011-11-23,1.3347,EUR
2011-11-25,1.3244,EUR
2011-11-28,1.3334,EUR
2011-11-29,1.3343,EUR
2011-11-30,1.3453,EUR
2011-12-01,1.3487,EUR
2011-12-02,1.3386,EUR
2011-12-05,1.3463,EUR
2011-12-06,1.3397,EUR
2011-12-07,1.3386,EUR
2011-12-08,1.3324,EUR
2011-12-09,1.3368,EUR
2011-12-12,1.3188,EUR
2011-12-13,1.3094,EUR
2011-12-14,1.2972,EUR
2011-12-15,1.3013,EUR
2011-12-16,1.3025,EUR
2011-12-19,1.3017,EUR
2011-12-20,1.3076,EUR
2011-12-21,1.304,EUR
2011-12-22,1.3045,EUR
2011-12-23,1.304,EUR
2011-12-27,1.3074,EUR
2011-12-28,1.2926,EUR
2011-12-29,1.2952,EUR
2011-12-30,1.2973,EUR
2012-01-03,1.3061,EUR
2012-01-04,1.293,EUR
2012-01-05,1.2783,EUR
2012-01-06,1.2723,EUR
2012-01-09,1.2745,EUR
2012-01-10,1.2782,EUR
2012-01-11,1.2686,EUR
2012-01-12,1.2818,EUR
2012-01-13,1.2682,EUR
2012-01-17,1.274,EUR
2012-01-18,1.2825,EUR
2012-01-19,1.2937,EUR
2012-01-20,1.2948,EUR
2012-01-23,1.3035,EUR
2012-01-24,1.3004,EUR
2012-01-25,1.2978,EUR
2012-01-26,1.3152,EUR
2012-01-27,1.3192,EUR
2012-01-30,1.3123,EUR
2012-01-31,1.3053,EUR
2012-02-01,1.3179,EUR
2012-02-02,1.3167,EUR
2012-02-03,1.3106,EUR
2012-02-06,1.313,EUR
2012-02-07,1.3244,EUR
2012-02-08,1.3253,EUR
2012-02-09,1.3297,EUR
2012-02-10,1.3187,EUR
2012-02-13,1.3211,EUR
2012-02-14,1.3149,EUR
2012-02-15,1.3087,EUR
2012-02-16,1.311,EUR
2012-02-17,1.3149,EUR
2012-02-21,1.3255,EUR
2012-02-22,1.3251,EUR
2012-02-23,1.3308,EUR
2012-02-24,1.3463,EUR
2012-02-27,1.341,EUR
2012-02-28,1.3452,EUR
2012-02-29,1.3359,EUR
2012-03-01,1.332,EUR
2012-03-02,1.3202,EUR
2012-03-05,1.3226,EUR
2012-03-06,1.3114,EUR
2012-03-07,1.3149,EUR
2012-03-08,1.3256,EUR
2012-03-09,1.3108,EUR
2012-03-12,1.3141,EUR
2012-03-13,1.3109,EUR
2012-03-14,1.3025,EUR
2012-03-15,1.307,EUR
2012-03-16,1.3171,EUR
2012-03-19,1.3242,EUR
2012-03-20,1.3222,EUR
2012-03-21,1.319,EUR
2012-03-22,1.3194,EUR
2012-03-23,1.3263,EUR
2012-03-26,1.3328,EUR
2012-03-27,1.3336,EUR
2012-03-28,1.33,EUR
2012-03-29,1.3265,EUR
2012-03-30,1.3334,EUR
2012-04-02,1.3325,EUR
2012-04-03,1.3337,EUR
2012-04-04,1.3126,EUR
2012-04-05,1.3064,EUR
2012-04-06,1.3089,EUR
2012-04-09,1.3087,EUR
2012-04-10,1.3068,EUR
2012-04-11,1.3104,EUR
2012-04-12,1.3171,EUR
2012-04-13,1.3082,EUR
2012-04-16,1.3067,EUR
2012-04-17,1.3123,EUR
2012-04-18,1.3122,EUR
2012-04-19,1.3132,EUR
2012-04-20,1.3212,EUR
2012-04-23,1.3129,EUR
2012-04-24,1.3207,EUR
2012-04-25,1.321,EUR
2012-04-26,1.3232,EUR
2012-04-27,1.3248,EUR
2012-04-30,1.3229,EUR
2012-05-01,1.3226,EUR
2012-05-02,1.3154,EUR
2012-05-03,1.3147,EUR
2012-05-04,1.3091,EUR
2012-05-07,1.3052,EUR
2012-05-08,1.3015,EUR
2012-05-09,1.2954,EUR
2012-05-10,1.2959,EUR
2012-05-11,1.2937,EUR
2012-05-14,1.2847,EUR
2012-05-15,1.2769,EUR
2012-05-16,1.273,EUR
2012-05-17,1.2709,EUR
2012-05-18,1.2721,EUR
2012-05-21,1.2769,EUR
2012-05-22,1.2735,EUR
2012-05-23,1.2569,EUR
2012-05-24,1.2583,EUR
2012-05-25,1.2518,EUR
2012-05-29,1.2488,EUR
2012-05-30,1.2405,EUR
2012-05-31,1.2364,EUR
2012-06-01,1.242,EUR
2012-06-04,1.2495,EUR
2012-06-05,1.2437,EUR
2012-06-06,1.2535,EUR
2012-06-07,1.2568,EUR
2012-06-08,1.2482,EUR
2012-06-11,1.2504,EUR
2012-06-12,1.2477,EUR
2012-06-13,1.2596,EUR
2012-06-14,1.2608,EUR
2012-06-15,1.2633,EUR
2012-06-18,1.2578,EUR
2012-06-19,1.2692,EUR
2012-06-20,1.2703,EUR
2012-06-21,1.2586,EUR
2012-06-22,1.2545,EUR
2012-06-25,1.248,EUR
2012-06-26,1.2471,EUR
2012-06-27,1.2457,EUR
2012-06-28,1.2433,EUR
2012-06-29,1.2668,EUR
2012-07-02,1.2584,EUR
2012-07-03,1.262,EUR
2012-07-05,1.2384,EUR
2012-07-06,1.2283,EUR
2012-07-09,1.2299,EUR
2012-07-10,1.2255,EUR
2012-07-11,1.2244,EUR
2012-07-12,1.2199,EUR
2012-07-13,1.2232,EUR
2012-07-16,1.2267,EUR
2012-07-17,1.2234,EUR
2012-07-18,1.2261,EUR
2012-07-19,1.2257,EUR
2012-07-20,1.2176,EUR
2012-07-23,1.2126,EUR
2012-07-24,1.2062,EUR
2012-07-25,1.2132,EUR
2012-07-26,1.228,EUR
2012-07-27,1.237,EUR
2012-07-30,1.225,EUR
2012-07-31,1.2315,EUR
2012-08-01,1.2299,EUR
2012-08-02,1.2149,EUR
2012-08-03,1.239,EUR
2012-08-06,1.2422,EUR
2012-08-07,1.2422,EUR
2012-08-08,1.2364,EUR
2012-08-09,1.2278,EUR
2012-08-10,1.2298,EUR
2012-08-13,1.2339,EUR
2012-08-14,1.2329,EUR
2012-08-15,1.2288,EUR
2012-08-16,1.2356,EUR
2012-08-17,1.2315,EUR
2012-08-20,1.2343,EUR
2012-08-21,1.2472,EUR
2012-08-22,1.2472,EUR
2012-08-23,1.2583,EUR
2012-08-24,1.2533,EUR
2012-08-27,1.2514,EUR
2012-08-28,1.2564,EUR
2012-08-29,1.2538,EUR
2012-08-30,1.2497,EUR
2012-08-31,1.2578,EUR
2012-09-04,1.2566,EUR
2012-09-05,1.2603,EUR
2012-09-06,1.2626,EUR
2012-09-07,1.2796,EUR
2012-09-10,1.2795,EUR
2012-09-11,1.2858,EUR
2012-09-12,1.2894,EUR
2012-09-13,1.2912,EUR
2012-09-14,1.3142,EUR
2012-09-17,1.3125,EUR
2012-09-18,1.3051,EUR
2012-09-19,1.3065,EUR
2012-09-20,1.2948,EUR
2012-09-21,1.299,EUR
2012-09-24,1.2909,EUR
2012-09-25,1.2945,EUR
2012-09-26,1.2852,EUR
2012-09-27,1.2874,EUR
2012-09-28,1.2856,EUR
2012-10-01,1.29,EUR
2012-10-02,1.2951,EUR
2012-10-03,1.2909,EUR
2012-10-04,1.3001,EUR
2012-10-05,1.3059,EUR
2012-10-09,1.2876,EUR
2012-10-10,1.2888,EUR
2012-10-11,1.2928,EUR
2012-10-12,1.2946,EUR
2012-10-15,1.295,EUR
2012-10-16,1.3036,EUR
2012-10-17,1.3133,EUR
2012-10-18,1.3106,EUR
2012-10-19,1.3022,EUR
2012-10-22,1.3063,EUR
2012-10-23,1.2971,EUR
2012-10-24,1.2946,EUR
2012-10-25,1.2958,EUR
2012-10-26,1.2938,EUR
2012-10-29,1.2906,EUR
2012-10-30,1.2979,EUR
2012-10-31,1.2958,EUR
2012-11-01,1.2937,EUR
2012-11-02,1.2848,EUR
2012-11-05,1.279,EUR
2012-11-06,1.2818,EUR
2012-11-07,1.2759,EUR
2012-11-08,1.274,EUR
2012-11-09,1.2715,EUR
2012-11-13,1.2716,EUR
2012-11-14,1.274,EUR
2012-11-15,1.2783,EUR
2012-11-16,1.2715,EUR
2012-11-19,1.2806,EUR
2012-11-20,1.2814,EUR
2012-11-21,1.2816,EUR
2012-11-23,1.2959,EUR
2012-11-26,1.2966,EUR
2012-11-27,1.294,EUR
2012-11-28,1.2923,EUR
2012-11-29,1.2953,EUR
2012-11-30,1.301,EUR
2012-12-03,1.3066,EUR
2012-12-04,1.3081,EUR
2012-12-05,1.3077,EUR
2012-12-06,1.2968,EUR
2012-12-07,1.2942,EUR
2012-12-10,1.293,EUR
2012-12-11,1.2992,EUR
2012-12-12,1.3038,EUR
2012-12-13,1.3077,EUR
2012-12-14,1.3134,EUR
2012-12-17,1.3169,EUR
2012-12-18,1.3224,EUR
2012-12-19,1.326,EUR
2012-12-20,1.3224,EUR
2012-12-21,1.3166,EUR
