Date,ExchangeRate,Currency
2009-07-07,1.163,CAD
2009-07-08,1.165,CAD
2009-07-09,1.1623,CAD
2009-07-10,1.1649,CAD
2009-07-13,1.1541,CAD
2009-07-14,1.1401,CAD
2009-07-15,1.1192,CAD
2009-07-16,1.1172,CAD
2009-07-17,1.1168,CAD
2009-07-20,1.1065,CAD
2009-07-21,1.1077,CAD
2009-07-22,1.098,CAD
2009-07-23,1.0867,CAD
2009-07-24,1.0843,CAD
2009-07-27,1.0833,CAD
2009-07-28,1.0802,CAD
2009-07-29,1.0881,CAD
2009-07-30,1.0814,CAD
2009-07-31,1.0791,CAD
2009-08-03,1.065,CAD
2009-08-04,1.0685,CAD
2009-08-05,1.0722,CAD
2009-08-06,1.076,CAD
2009-08-07,1.0838,CAD
2009-08-10,1.0848,CAD
2009-08-11,1.0987,CAD
2009-08-12,1.0875,CAD
2009-08-13,1.0881,CAD
2009-08-14,1.0973,CAD
2009-08-17,1.1077,CAD
2009-08-18,1.1097,CAD
2009-08-19,1.0968,CAD
2009-08-20,1.0902,CAD
2009-08-21,1.0799,CAD
2009-08-24,1.074,CAD
2009-08-25,1.0727,CAD
2009-08-26,1.0988,CAD
2009-08-27,1.0961,CAD
2009-08-28,1.0875,CAD
2009-08-31,1.0967,CAD
2009-09-01,1.1028,CAD
2009-09-02,1.106,CAD
2009-09-03,1.1034,CAD
2009-09-04,1.0894,CAD
2009-09-08,1.0762,CAD
2009-09-09,1.0783,CAD
2009-09-10,1.0811,CAD
2009-09-11,1.0742,CAD
2009-09-14,1.0859,CAD
2009-09-15,1.076,CAD
2009-09-16,1.0662,CAD
2009-09-17,1.0615,CAD
2009-09-18,1.0721,CAD
2009-09-21,1.0775,CAD
2009-09-22,1.0683,CAD
2009-09-23,1.0722,CAD
2009-09-24,1.0864,CAD
2009-09-25,1.0918,CAD
2009-09-28,1.086,CAD
2009-09-29,1.0872,CAD
2009-09-30,1.0719,CAD
2009-10-01,1.0773,CAD
2009-10-02,1.0843,CAD
2009-10-05,1.0755,CAD
2009-10-06,1.057,CAD
2009-10-07,1.0619,CAD
2009-10-08,1.0533,CAD
2009-10-09,1.0425,CAD
2009-10-13,1.0297,CAD
2009-10-14,1.0289,CAD
2009-10-15,1.0304,CAD
2009-10-16,1.0389,CAD
2009-10-19,1.0307,CAD
2009-10-20,1.0494,CAD
2009-10-21,1.0413,CAD
2009-10-22,1.0476,CAD
2009-10-23,1.0507,CAD
2009-10-26,1.0618,CAD
2009-10-27,1.0644,CAD
2009-10-28,1.0757,CAD
2009-10-29,1.0702,CAD
2009-10-30,1.0767,CAD
2009-11-02,1.0742,CAD
2009-11-03,1.0701,CAD
2009-11-04,1.0644,CAD
2009-11-05,1.0649,CAD
2009-11-06,1.0717,CAD
2009-11-09,1.0563,CAD
2009-11-10,1.0516,CAD
2009-11-12,1.0513,CAD
2009-11-13,1.05,CAD
2009-11-16,1.0458,CAD
2009-11-17,1.0589,CAD
2009-11-18,1.0496,CAD
2009-11-19,1.0634,CAD
2009-11-20,1.0698,CAD
2009-11-23,1.055,CAD
2009-11-24,1.0608,CAD
2009-11-25,1.0499,CAD
2009-11-27,1.062,CAD
2009-11-30,1.057,CAD
2009-12-01,1.043,CAD
2009-12-02,1.0465,CAD
2009-12-03,1.0539,CAD
2009-12-04,1.0515,CAD
2009-12-07,1.0508,CAD
2009-12-08,1.0599,CAD
2009-12-09,1.055,CAD
2009-12-10,1.0518,CAD
2009-12-11,1.0583,CAD
2009-12-14,1.059,CAD
2009-12-15,1.0622,CAD
2009-12-16,1.0579,CAD
2009-12-17,1.0713,CAD
2009-12-18,1.0679,CAD
2009-12-21,1.0592,CAD
2009-12-22,1.0555,CAD
2009-12-23,1.0476,CAD
2009-12-24,1.0485,CAD
2009-12-28,1.043,CAD
2009-12-29,1.04,CAD
2009-12-30,1.0523,CAD
2009-12-31,1.0461,CAD
2010-01-04,1.0377,CAD
2010-01-05,1.0371,CAD
2010-01-06,1.0333,CAD
2010-01-07,1.0351,CAD
2010-01-08,1.0345,CAD
2010-01-11,1.0317,CAD
2010-01-12,1.0374,CAD
2010-01-13,1.0319,CAD
2010-01-14,1.026,CAD
2010-01-15,1.0287,CAD
2010-01-19,1.0325,CAD
2010-01-20,1.0477,CAD
2010-01-21,1.0483,CAD
2010-01-22,1.0561,CAD
2010-01-25,1.0582,CAD
2010-01-26,1.0669,CAD
2010-01-27,1.0657,CAD
2010-01-28,1.0584,CAD
2010-01-29,1.0652,CAD
2010-02-01,1.0651,CAD
2010-02-02,1.0607,CAD
2010-02-03,1.0608,CAD
2010-02-04,1.0735,CAD
2010-02-05,1.0727,CAD
2010-02-08,1.0692,CAD
2010-02-09,1.069,CAD
2010-02-10,1.0667,CAD
2010-02-11,1.0522,CAD
2010-02-12,1.0529,CAD
2010-02-16,1.0427,CAD
2010-02-17,1.0455,CAD
2010-02-18,1.045,CAD
2010-02-19,1.0419,CAD
2010-02-22,1.0428,CAD
2010-02-23,1.0517,CAD
2010-02-24,1.0551,CAD
2010-02-25,1.0675,CAD
2010-02-26,1.052,CAD
2010-03-01,1.0421,CAD
2010-03-02,1.0325,CAD
2010-03-03,1.0286,CAD
2010-03-04,1.0307,CAD
2010-03-05,1.0284,CAD
2010-03-08,1.0286,CAD
2010-03-09,1.0249,CAD
2010-03-10,1.0241,CAD
2010-03-11,1.0262,CAD
2010-03-12,1.0187,CAD
2010-03-15,1.0216,CAD
2010-03-16,1.0147,CAD
2010-03-17,1.011,CAD
2010-03-18,1.0139,CAD
2010-03-19,1.0153,CAD
2010-03-22,1.0193,CAD
2010-03-23,1.0176,CAD
2010-03-24,1.0268,CAD
2010-03-25,1.0188,CAD
2010-03-26,1.0283,CAD
2010-03-29,1.0201,CAD
2010-03-30,1.0189,CAD
2010-03-31,1.0156,CAD
2010-04-01,1.0073,CAD
2010-04-02,1.011,CAD
2010-04-05,1.0025,CAD
2010-04-06,1.0001,CAD
2010-04-07,1.0028,CAD
2010-04-08,1.0019,CAD
2010-04-09,1.0055,CAD
2010-04-12,1.0015,CAD
2010-04-13,1.0029,CAD
2010-04-14,0.996,CAD
2010-04-15,1.0013,CAD
2010-04-16,1.0145,CAD
2010-04-19,1.0199,CAD
2010-04-20,0.9984,CAD
2010-04-21,0.9983,CAD
2010-04-22,1.0014,CAD
2010-04-23,1.0026,CAD
2010-04-26,1.0009,CAD
2010-04-27,1.0169,CAD
2010-04-28,1.0125,CAD
2010-04-29,1.0052,CAD
2010-04-30,1.0112,CAD
2010-05-03,1.0134,CAD
2010-05-04,1.0215,CAD
2010-05-05,1.0264,CAD
2010-05-06,1.0437,CAD
2010-05-07,1.0423,CAD
2010-05-10,1.0245,CAD
2010-05-11,1.0193,CAD
2010-05-12,1.0197,CAD
2010-05-13,1.0148,CAD
2010-05-14,1.0343,CAD
2010-05-17,1.04,CAD
2010-05-18,1.0329,CAD
2010-05-19,1.051,CAD
2010-05-20,1.0656,CAD
2010-05-21,1.0564,CAD
2010-05-24,1.0587,CAD
2010-05-25,1.0776,CAD
2010-05-26,1.0647,CAD
2010-05-27,1.0491,CAD
2010-05-28,1.0497,CAD
2010-06-01,1.0476,CAD
2010-06-02,1.0404,CAD
2010-06-03,1.0413,CAD
2010-06-04,1.0516,CAD
2010-06-07,1.0537,CAD
2010-06-08,1.0517,CAD
2010-06-09,1.0395,CAD
2010-06-10,1.0336,CAD
2010-06-11,1.0329,CAD
2010-06-14,1.0251,CAD
2010-06-15,1.0287,CAD
2010-06-16,1.0236,CAD
2010-06-17,1.0283,CAD
2010-06-18,1.0237,CAD
2010-06-21,1.0197,CAD
2010-06-22,1.0201,CAD
2010-06-23,1.039,CAD
2010-06-24,1.0429,CAD
2010-06-25,1.0369,CAD
2010-06-28,1.0337,CAD
2010-06-29,1.0531,CAD
2010-06-30,1.0606,CAD
2010-07-01,1.0622,CAD
2010-07-02,1.0647,CAD
2010-07-06,1.0497,CAD
2010-07-07,1.0525,CAD
2010-07-08,1.041,CAD
2010-07-09,1.0328,CAD
2010-07-12,1.0377,CAD
2010-07-13,1.0281,CAD
2010-07-14,1.0304,CAD
2010-07-15,1.0401,CAD
2010-07-16,1.0536,CAD
2010-07-19,1.0557,CAD
2010-07-20,1.0526,CAD
2010-07-21,1.0422,CAD
2010-07-22,1.0373,CAD
2010-07-23,1.0376,CAD
2010-07-26,1.0312,CAD
2010-07-27,1.0357,CAD
2010-07-28,1.0356,CAD
2010-07-29,1.0368,CAD
2010-07-30,1.0293,CAD
2010-08-02,1.0227,CAD
2010-08-03,1.0219,CAD
2010-08-04,1.0184,CAD
2010-08-05,1.0154,CAD
2010-08-06,1.0272,CAD
2010-08-09,1.0266,CAD
2010-08-10,1.0347,CAD
2010-08-11,1.0455,CAD
2010-08-12,1.0433,CAD
2010-08-13,1.04,CAD
2010-08-16,1.0429,CAD
2010-08-17,1.0311,CAD
2010-08-18,1.0286,CAD
2010-08-19,1.0397,CAD
2010-08-20,1.0499,CAD
2010-08-23,1.0512,CAD
2010-08-24,1.0563,CAD
2010-08-25,1.064,CAD
2010-08-26,1.0545,CAD
2010-08-27,1.0547,CAD
2010-08-30,1.0561,CAD
2010-08-31,1.064,CAD
2010-09-01,1.0497,CAD
2010-09-02,1.052,CAD
2010-09-03,1.0411,CAD
2010-09-07,1.0426,CAD
2010-09-08,1.0359,CAD
2010-09-09,1.0323,CAD
2010-09-10,1.0357,CAD
2010-09-13,1.0277,CAD
2010-09-14,1.0219,CAD
2010-09-15,1.0281,CAD
2010-09-16,1.0274,CAD
2010-09-17,1.0331,CAD
2010-09-20,1.028,CAD
2010-09-21,1.0314,CAD
2010-09-22,1.0325,CAD
2010-09-23,1.0307,CAD
2010-09-24,1.0262,CAD
2010-09-27,1.026,CAD
2010-09-28,1.0305,CAD
2010-09-29,1.03,CAD
2010-09-30,1.0293,CAD
2010-10-01,1.0214,CAD
2010-10-04,1.0235,CAD
2010-10-05,1.0169,CAD
2010-10-06,1.0073,CAD
2010-10-07,1.0167,CAD
2010-10-08,1.0138,CAD
2010-10-12,1.0111,CAD
2010-10-13,1.0028,CAD
2010-10-14,1.0036,CAD
2010-10-15,1.0108,CAD
2010-10-18,1.0145,CAD
2010-10-19,1.0298,CAD
2010-10-20,1.0245,CAD
2010-10-21,1.0232,CAD
2010-10-22,1.0262,CAD
2010-10-25,1.0197,CAD
2010-10-26,1.022,CAD
2010-10-27,1.0321,CAD
2010-10-28,1.0194,CAD
2010-10-29,1.0187,CAD
2010-11-01,1.0133,CAD
2010-11-02,1.0098,CAD
2010-11-03,1.009,CAD
2010-11-04,1.0022,CAD
2010-11-05,1.0012,CAD
2010-11-08,1.0021,CAD
2010-11-09,1.0013,CAD
2010-11-10,1.0016,CAD
2010-11-12,1.0079,CAD
2010-11-15,1.0064,CAD
2010-11-16,1.0231,CAD
2010-11-17,1.0205,CAD
2010-11-18,1.0172,CAD
2010-11-19,1.0206,CAD
2010-11-22,1.0187,CAD
2010-11-23,1.024,CAD
2010-11-24,1.011,CAD
2010-11-26,1.0188,CAD
2010-11-29,1.0227,CAD
2010-11-30,1.0266,CAD
2010-12-01,1.016,CAD
2010-12-02,1.0045,CAD
2010-12-03,1.0059,CAD
2010-12-06,1.0056,CAD
2010-12-07,1.0093,CAD
2010-12-08,1.01,CAD
2010-12-09,1.0098,CAD
2010-12-10,1.0091,CAD
2010-12-13,1.0046,CAD
2010-12-14,1.0039,CAD
2010-12-15,1.0033,CAD
2010-12-16,1.0056,CAD
2010-12-17,1.0125,CAD
2010-12-20,1.0176,CAD
2010-12-21,1.0173,CAD
2010-12-22,1.0143,CAD
2010-12-23,1.0095,CAD
2010-12-27,1.0086,CAD
2010-12-28,1.0006,CAD
2010-12-29,1.0004,CAD
2010-12-30,1.0009,CAD
2011-01-03,0.9903,CAD
2011-01-04,0.9985,CAD
2011-01-05,0.9946,CAD
2011-01-06,0.9953,CAD
2011-01-07,0.9932,CAD
2011-01-10,0.9923,CAD
2011-01-11,0.9901,CAD
2011-01-12,0.9864,CAD
2011-01-13,0.9866,CAD
2011-01-14,0.9902,CAD
2011-01-18,0.9912,CAD
2011-01-19,0.9938,CAD
2011-01-20,1.0001,CAD
2011-01-21,0.9943,CAD
2011-01-24,0.9933,CAD
2011-01-25,0.9984,CAD
2011-01-26,0.9954,CAD
2011-01-27,0.994,CAD
2011-01-28,0.9989,CAD
2011-01-31,1.002,CAD
2011-02-01,0.9921,CAD
2011-02-02,0.9883,CAD
2011-02-03,0.9901,CAD
2011-02-04,0.9899,CAD
2011-02-07,0.9885,CAD
2011-02-08,0.9905,CAD
2011-02-09,0.9946,CAD
2011-02-10,0.9955,CAD
2011-02-11,0.99,CAD
2011-02-14,0.9883,CAD
2011-02-15,0.9885,CAD
2011-02-16,0.9853,CAD
2011-02-17,0.9839,CAD
2011-02-18,0.9827,CAD
2011-02-22,0.986,CAD
2011-02-23,0.9922,CAD
2011-02-24,0.9842,CAD
2011-02-25,0.9808,CAD
2011-02-28,0.9737,CAD
2011-03-01,0.9742,CAD
2011-03-02,0.9733,CAD
2011-03-03,0.9746,CAD
2011-03-04,0.9715,CAD
2011-03-07,0.9737,CAD
2011-03-08,0.9712,CAD
2011-03-09,0.9686,CAD
2011-03-10,0.9729,CAD
2011-03-11,0.9732,CAD
2011-03-14,0.9758,CAD
2011-03-15,0.9831,CAD
2011-03-16,0.9921,CAD
2011-03-17,0.9886,CAD
2011-03-18,0.9846,CAD
2011-03-21,0.9772,CAD
2011-03-22,0.9769,CAD
2011-03-23,0.982,CAD
2011-03-24,0.9748,CAD
2011-03-25,0.9779,CAD
2011-03-28,0.9757,CAD
2011-03-29,0.9758,CAD
2011-03-30,0.9715,CAD
2011-03-31,0.9717,CAD
2011-04-01,0.9629,CAD
2011-04-04,0.9677,CAD
2011-04-05,0.9635,CAD
2011-04-06,0.9587,CAD
2011-04-07,0.9593,CAD
2011-04-08,0.9564,CAD
2011-04-11,0.9547,CAD
2011-04-12,0.9624,CAD
2011-04-13,0.9638,CAD
2011-04-14,0.9626,CAD
2011-04-15,0.9615,CAD
2011-04-18,0.9689,CAD
2011-04-19,0.9572,CAD
2011-04-20,0.9523,CAD
2011-04-21,0.9518,CAD
2011-04-22,0.9535,CAD
2011-04-25,0.9541,CAD
2011-04-26,0.9508,CAD
2011-04-27,0.955,CAD
2011-04-28,0.9513,CAD
2011-04-29,0.9486,CAD
2011-05-02,0.9492,CAD
2011-05-03,0.9489,CAD
2011-05-04,0.9579,CAD
2011-05-05,0.9667,CAD
2011-05-06,0.9616,CAD
2011-05-09,0.966,CAD
2011-05-10,0.9611,CAD
2011-05-11,0.9581,CAD
2011-05-12,0.9656,CAD
2011-05-13,0.9708,CAD
2011-05-16,0.9701,CAD
2011-05-17,0.9772,CAD
2011-05-18,0.9722,CAD
2011-05-19,0.9703,CAD
2011-05-20,0.9735,CAD
2011-05-23,0.9791,CAD
2011-05-24,0.9773,CAD
2011-05-25,0.9765,CAD
2011-05-26,0.9809,CAD
2011-05-27,0.9771,CAD
2011-05-31,0.9688,CAD
2011-06-01,0.9713,CAD
2011-06-02,0.9794,CAD
2011-06-03,0.9768,CAD
2011-06-06,0.9784,CAD
2011-06-07,0.9743,CAD
2011-06-08,0.9778,CAD
2011-06-09,0.9732,CAD
2011-06-10,0.9769,CAD
2011-06-13,0.9778,CAD
2011-06-14,0.9684,CAD
2011-06-15,0.9778,CAD
2011-06-16,0.9842,CAD
2011-06-17,0.9797,CAD
2011-06-20,0.9785,CAD
2011-06-21,0.9722,CAD
2011-06-22,0.9725,CAD
2011-06-23,0.98,CAD
2011-06-24,0.9847,CAD
2011-06-27,0.9859,CAD
2011-06-28,0.9819,CAD
2011-06-29,0.9703,CAD
2011-06-30,0.9642,CAD
2011-07-01,0.9608,CAD
2011-07-05,0.9608,CAD
2011-07-06,0.9656,CAD
2011-07-07,0.9585,CAD
2011-07-08,0.9627,CAD
2011-07-11,0.9663,CAD
2011-07-12,0.9667,CAD
2011-07-13,0.9582,CAD
2011-07-14,0.9584,CAD
2011-07-15,0.9542,CAD
2011-07-18,0.9616,CAD
2011-07-19,0.9505,CAD
2011-07-20,0.9479,CAD
2011-07-21,0.9449,CAD
2011-07-22,0.95,CAD
2011-07-25,0.9448,CAD
2011-07-26,0.9448,CAD
2011-07-27,0.9474,CAD
2011-07-28,0.9483,CAD
2011-07-29,0.9539,CAD
2011-08-01,0.9593,CAD
2011-08-02,0.9577,CAD
2011-08-03,0.9632,CAD
2011-08-04,0.9765,CAD
2011-08-05,0.9843,CAD
2011-08-08,0.9889,CAD
2011-08-09,0.9893,CAD
2011-08-10,0.9909,CAD
2011-08-11,0.9891,CAD
2011-08-12,0.9879,CAD
2011-08-15,0.9838,CAD
2011-08-16,0.9816,CAD
2011-08-17,0.9818,CAD
2011-08-18,0.9899,CAD
2011-08-19,0.9848,CAD
2011-08-22,0.9901,CAD
2011-08-23,0.9876,CAD
2011-08-24,0.9878,CAD
2011-08-25,0.9842,CAD
2011-08-26,0.9854,CAD
2011-08-29,0.9778,CAD
2011-08-30,0.9791,CAD
2011-08-31,0.9783,CAD
2011-09-01,0.9751,CAD
2011-09-02,0.9815,CAD
2011-09-06,0.9908,CAD
2011-09-07,0.9882,CAD
2011-09-08,0.9856,CAD
2011-09-09,0.997,CAD
2011-09-12,0.9957,CAD
2011-09-13,0.9901,CAD
2011-09-14,0.9913,CAD
2011-09-15,0.9867,CAD
2011-09-16,0.9813,CAD
2011-09-19,0.9897,CAD
2011-09-20,0.9922,CAD
2011-09-21,0.9985,CAD
2011-09-22,1.0327,CAD
2011-09-23,1.028,CAD
2011-09-26,1.0338,CAD
2011-09-27,1.019,CAD
2011-09-28,1.0226,CAD
2011-09-29,1.0338,CAD
2011-09-30,1.0389,CAD
2011-10-03,1.044,CAD
2011-10-04,1.0605,CAD
2011-10-05,1.0448,CAD
2011-10-06,1.0431,CAD
2011-10-07,1.0326,CAD
2011-10-11,1.0287,CAD
2011-10-12,1.0163,CAD
2011-10-13,1.0238,CAD
2011-10-14,1.0148,CAD
2011-10-17,1.0153,CAD
2011-10-18,1.0165,CAD
2011-10-19,1.0136,CAD
2011-10-20,1.0216,CAD
2011-10-21,1.009,CAD
2011-10-24,1.004,CAD
2011-10-25,1.0143,CAD
2011-10-26,1.01,CAD
2011-10-27,0.9942,CAD
2011-10-28,0.9957,CAD
2011-10-31,0.9932,CAD
2011-11-01,1.02,CAD
2011-11-02,1.0125,CAD
2011-11-03,1.0128,CAD
2011-11-04,1.0179,CAD
2011-11-07,1.0173,CAD
2011-11-08,1.0139,CAD
2011-11-09,1.0176,CAD
2011-11-10,1.0188,CAD
2011-11-14,1.0176,CAD
2011-11-15,1.0233,CAD
2011-11-16,1.0205,CAD
2011-11-17,1.0224,CAD
2011-11-18,1.026,CAD
2011-11-21,1.0386,CAD
2011-11-22,1.0371,CAD
2011-11-23,1.0479,CAD
2011-11-25,1.0487,CAD
2011-11-28,1.0327,CAD
2011-11-29,1.0296,CAD
2011-11-30,1.0199,CAD
2011-12-01,1.0172,CAD
2011-12-02,1.0165,CAD
2011-12-05,1.014,CAD
2011-12-06,1.0116,CAD
2011-12-07,1.0106,CAD
2011-12-08,1.019,CAD
2011-12-09,1.0202,CAD
2011-12-12,1.0273,CAD
2011-12-13,1.0283,CAD
2011-12-14,1.0403,CAD
2011-12-15,1.0338,CAD
2011-12-16,1.0388,CAD
2011-12-19,1.0364,CAD
2011-12-20,1.0284,CAD
2011-12-21,1.0286,CAD
2011-12-22,1.0213,CAD
2011-12-23,1.0208,CAD
2011-12-27,1.0201,CAD
2011-12-28,1.0232,CAD
2011-12-29,1.0208,CAD
2011-12-30,1.0168,CAD
2012-01-03,1.0089,CAD
2012-01-04,1.0134,CAD
2012-01-05,1.0197,CAD
2012-01-06,1.0231,CAD
2012-01-09,1.0272,CAD
2012-01-10,1.0161,CAD
2012-01-11,1.0192,CAD
2012-01-12,1.0197,CAD
2012-01-13,1.0246,CAD
2012-01-17,1.013,CAD
2012-01-18,1.0138,CAD
2012-01-19,1.0094,CAD
2012-01-20,1.0142,CAD
2012-01-23,1.0079,CAD
2012-01-24,1.0096,CAD
2012-01-25,1.0119,CAD
2012-01-26,0.9986,CAD
2012-01-27,1.0014,CAD
2012-01-30,1.003,CAD
2012-01-31,1.005,CAD
2012-02-01,0.9984,CAD
2012-02-02,0.9985,CAD
2012-02-03,0.9944,CAD
2012-02-06,0.9953,CAD
2012-02-07,0.9947,CAD
2012-02-08,0.9969,CAD
2012-02-09,0.9941,CAD
2012-02-10,1.0016,CAD
2012-02-13,0.9995,CAD
2012-02-14,0.9988,CAD
2012-02-15,0.9965,CAD
2012-02-16,0.9962,CAD
2012-02-17,0.997,CAD
2012-02-21,0.9956,CAD
2012-02-22,0.9999,CAD
2012-02-23,0.9983,CAD
2012-02-24,0.9988,CAD
2012-02-27,0.9982,CAD
2012-02-28,0.9956,CAD
2012-02-29,0.9866,CAD
2012-03-01,0.9848,CAD
2012-03-02,0.9887,CAD
2012-03-05,0.9936,CAD
2012-03-06,1.0013,CAD
2012-03-07,0.9994,CAD
2012-03-08,0.992,CAD
2012-03-09,0.9894,CAD
2012-03-12,0.9934,CAD
2012-03-13,0.9905,CAD
2012-03-14,0.9914,CAD
2012-03-15,0.9928,CAD
2012-03-16,0.9912,CAD
2012-03-19,0.9878,CAD
2012-03-20,0.9933,CAD
2012-03-21,0.9928,CAD
2012-03-22,1.0002,CAD
2012-03-23,0.9983,CAD
2012-03-26,0.9922,CAD
2012-03-27,0.9928,CAD
2012-03-28,0.9983,CAD
2012-03-29,0.9998,CAD
2012-03-30,0.999,CAD
2012-04-02,0.9916,CAD
2012-04-03,0.9909,CAD
2012-04-04,0.9961,CAD
2012-04-05,0.9927,CAD
2012-04-06,0.9971,CAD
2012-04-09,0.9971,CAD
2012-04-10,1.0027,CAD
2012-04-11,1.004,CAD
2012-04-12,0.9951,CAD
2012-04-13,0.9978,CAD
2012-04-16,1.0025,CAD
2012-04-17,0.9878,CAD
2012-04-18,0.9902,CAD
2012-04-19,0.9927,CAD
2012-04-20,0.9912,CAD
2012-04-23,0.9935,CAD
2012-04-24,0.9882,CAD
2012-04-25,0.9848,CAD
2012-04-26,0.984,CAD
2012-04-27,0.9807,CAD
2012-04-30,0.9886,CAD
2012-05-01,0.9839,CAD
2012-05-02,0.989,CAD
2012-05-03,0.9869,CAD
2012-05-04,0.9955,CAD
2012-05-07,0.9938,CAD
2012-05-08,0.9997,CAD
2012-05-09,1.0014,CAD
2012-05-10,1.0015,CAD
2012-05-11,0.9967,CAD
2012-05-14,1.0018,CAD
2012-05-15,1.0029,CAD
2012-05-16,1.0099,CAD
2012-05-17,1.0162,CAD
2012-05-18,1.0211,CAD
2012-05-21,1.0223,CAD
2012-05-22,1.0191,CAD
2012-05-23,1.0274,CAD
2012-05-24,1.0274,CAD
2012-05-25,1.0285,CAD
2012-05-29,1.0253,CAD
2012-05-30,1.0289,CAD
2012-05-31,1.0349,CAD
2012-06-01,1.0378,CAD
2012-06-04,1.0417,CAD
2012-06-05,1.0414,CAD
2012-06-06,1.0298,CAD
2012-06-07,1.0244,CAD
2012-06-08,1.0332,CAD
2012-06-11,1.0281,CAD
2012-06-12,1.0269,CAD
2012-06-13,1.027,CAD
2012-06-14,1.0247,CAD
2012-06-15,1.0244,CAD
2012-06-18,1.0264,CAD
2012-06-19,1.0177,CAD
2012-06-20,1.0193,CAD
2012-06-21,1.025,CAD
2012-06-22,1.0258,CAD
2012-06-25,1.0301,CAD
2012-06-26,1.0264,CAD
2012-06-27,1.0258,CAD
2012-06-28,1.0331,CAD
2012-06-29,1.019,CAD
2012-07-02,1.0193,CAD
2012-07-03,1.0123,CAD
2012-07-05,1.013,CAD
2012-07-06,1.0198,CAD
2012-07-09,1.021,CAD
2012-07-10,1.0202,CAD
2012-07-11,1.0195,CAD
2012-07-12,1.0215,CAD
2012-07-13,1.0151,CAD
2012-07-16,1.0156,CAD
2012-07-17,1.0141,CAD
2012-07-18,1.0112,CAD
2012-07-19,1.0076,CAD
2012-07-20,1.0113,CAD
2012-07-23,1.0172,CAD
2012-07-24,1.0207,CAD
2012-07-25,1.0181,CAD
2012-07-26,1.0101,CAD
2012-07-27,1.0059,CAD
2012-07-30,1.0033,CAD
2012-07-31,1.0014,CAD
2012-08-01,1.0017,CAD
2012-08-02,1.0061,CAD
2012-08-03,0.9986,CAD
2012-08-06,0.9988,CAD
2012-08-07,0.9964,CAD
2012-08-08,0.9946,CAD
2012-08-09,0.9923,CAD
2012-08-10,0.9917,CAD
2012-08-13,0.9933,CAD
2012-08-14,0.9914,CAD
2012-08-15,0.989,CAD
2012-08-16,0.9881,CAD
2012-08-17,0.9883,CAD
2012-08-20,0.989,CAD
2012-08-21,0.9864,CAD
2012-08-22,0.9928,CAD
2012-08-23,0.9928,CAD
2012-08-24,0.9919,CAD
2012-08-27,0.9892,CAD
2012-08-28,0.9864,CAD
2012-08-29,0.9873,CAD
2012-08-30,0.9925,CAD
2012-08-31,0.9862,CAD
2012-09-04,0.9862,CAD
2012-09-05,0.9901,CAD
2012-09-06,0.9824,CAD
2012-09-07,0.9777,CAD
2012-09-10,0.9761,CAD
2012-09-11,0.9723,CAD
2012-09-12,0.9756,CAD
2012-09-13,0.9754,CAD
2012-09-14,0.971,CAD
2012-09-17,0.9723,CAD
2012-09-18,0.9743,CAD
2012-09-19,0.9747,CAD
2012-09-20,0.9775,CAD
2012-09-21,0.9757,CAD
2012-09-24,0.98,CAD
2012-09-25,0.977,CAD
2012-09-26,0.9845,CAD
2012-09-27,0.9812,CAD
2012-09-28,0.9837,CAD
2012-10-01,0.9827,CAD
2012-10-02,0.9827,CAD
2012-10-03,0.987,CAD
2012-10-04,0.9821,CAD
2012-10-05,0.9763,CAD
2012-10-09,0.9787,CAD
2012-10-10,0.9786,CAD
2012-10-11,0.9785,CAD
2012-10-12,0.9797,CAD
2012-10-15,0.9783,CAD
2012-10-16,0.9854,CAD
2012-10-17,0.9795,CAD
2012-10-18,0.9811,CAD
2012-10-19,0.993,CAD
2012-10-22,0.9938,CAD
2012-10-23,0.9934,CAD
2012-10-24,0.9945,CAD
2012-10-25,0.9942,CAD
2012-10-26,0.999,CAD
2012-10-29,1.0003,CAD
2012-10-30,0.9992,CAD
2012-10-31,0.9994,CAD
2012-11-01,0.9973,CAD
2012-11-02,0.9962,CAD
2012-11-05,0.9965,CAD
2012-11-06,0.9936,CAD
2012-11-07,0.9971,CAD
2012-11-08,0.9985,CAD
2012-11-09,1.0007,CAD
2012-11-13,1.0015,CAD
2012-11-14,1.0017,CAD
2012-11-15,1.0024,CAD
2012-11-16,1.0029,CAD
2012-11-19,0.9963,CAD
2012-11-20,0.9969,CAD
2012-11-21,0.998,CAD
2012-11-23,0.9927,CAD
2012-11-26,0.9949,CAD
2012-11-27,0.9936,CAD
2012-11-28,0.9927,CAD
2012-11-29,0.9928,CAD
2012-11-30,0.9931,CAD
2012-12-03,0.9929,CAD
2012-12-04,0.9926,CAD
2012-12-05,0.9913,CAD
2012-12-06,0.9909,CAD
2012-12-07,0.989,CAD
2012-12-10,0.9871,CAD
2012-12-11,0.9867,CAD
2012-12-12,0.9854,CAD
2012-12-13,0.9845,CAD
2012-12-14,0.986,CAD
2012-12-17,0.9841,CAD
2012-12-18,0.9852,CAD
2012-12-19,0.9868,CAD
2012-12-20,0.9882,CAD
2012-12-21,0.9941,CAD
2012-12-24,0.9913,CAD
2012-12-26,0.9945,CAD
2012-12-27,0.9949,CAD
2012-12-28,0.9951,CAD
2012-12-31,0.9958,CAD
2013-01-02,0.9859,CAD
2013-01-03,0.9853,CAD
2013-01-04,0.9856,CAD
2013-01-07,0.9859,CAD
